(['DAI62779', 'SNA96271'], 'ELE17451', 0.251)
(['FRO40251', 'SNA80324'], 'ELE17451', 0.25)
(['GRO38814', 'GRO73461'], 'FRO40251', 0.248)
(['DAI85309', 'ELE17451'], 'SNA18336', 0.247)
(['DAI62779', 'FRO85978'], 'SNA95666', 0.247)
(['DAI62779', 'ELE26917'], 'ELE17451', 0.246)
(['FRO40251', 'SNA80324'], 'FRO92469', 0.243)
(['DAI62779', 'ELE74009'], 'ELE92920', 0.243)
(['DAI62779', 'GRO94758'], 'SNA45677', 0.242)
(['FRO73056', 'GRO44993'], 'GRO73461', 0.242)
(['FRO40251', 'GRO73461'], 'FRO92469', 0.239)
(['DAI62779', 'GRO46854'], 'DAI85309', 0.239)
(['GRO38814', 'GRO73461'], 'DAI75645', 0.237)
(['DAI62779', 'FRO80039'], 'ELE17451', 0.236)
(['DAI62779', 'GRO46854'], 'ELE17451', 0.236)
(['DAI62779', 'DAI83733'], 'DAI85309', 0.235)
(['DAI75645', 'FRO40251'], 'GRO73461', 0.234)
(['DAI62779', 'FRO19221'], 'ELE21353', 0.234)
(['DAI75645', 'FRO40251'], 'ELE17451', 0.233)
(['DAI62779', 'SNA93860'], 'FRO19221', 0.233)
(['ELE17451', 'FRO40251'], 'FRO92469', 0.232)
(['FRO85978', 'SNA95666'], 'DAI62779', 0.231)
(['DAI62779', 'GRO73461'], 'DAI75645', 0.229)
(['ELE17451', 'FRO40251'], 'GRO73461', 0.228)
(['ELE32164', 'GRO73461'], 'DAI43223', 0.228)
(['DAI62779', 'GRO94758'], 'ELE78169', 0.228)
(['DAI62779', 'GRO94758'], 'SNA80324', 0.225)
(['DAI62779', 'FRO40251'], 'FRO92469', 0.222)
(['DAI62779', 'SNA80324'], 'GRO85051', 0.222)
(['ELE32164', 'GRO59710'], 'ELE17451', 0.222)
(['DAI75645', 'ELE17451'], 'GRO73461', 0.221)
(['ELE17451', 'GRO30386'], 'GRO73461', 0.22)
(['DAI62779', 'ELE92920'], 'DAI85309', 0.218)
(['DAI62779', 'ELE17451'], 'ELE92920', 0.217)
(['DAI62779', 'GRO73461'], 'ELE17451', 0.215)
(['DAI62779', 'SNA80324'], 'GRO73461', 0.215)
(['DAI62779', 'SNA18336'], 'DAI42493', 0.215)
(['DAI62779', 'ELE17451'], 'DAI85309', 0.213)
(['ELE17451', 'GRO73461'], 'DAI75645', 0.209)
(['DAI62779', 'DAI85309'], 'ELE92920', 0.208)
(['DAI62779', 'SNA18336'], 'GRO15017', 0.208)
(['DAI62779', 'GRO59710'], 'ELE92920', 0.207)
(['DAI62779', 'ELE17451'], 'DAI75645', 0.206)
(['FRO40251', 'GRO73461'], 'GRO21487', 0.206)
(['DAI75645', 'SNA80324'], 'GRO73461', 0.204)
(['DAI62779', 'SNA80324'], 'DAI55148', 0.204)
(['DAI62779', 'SNA18336'], 'FRO40251', 0.202)
(['DAI75645', 'FRO40251'], 'FRO92469', 0.2)
(['DAI62779', 'ELE32164'], 'ELE92920', 0.198)
(['DAI62779', 'SNA55762'], 'DAI85309', 0.196)
(['DAI62779', 'DAI85309'], 'GRO73461', 0.195)
(['DAI62779', 'SNA45677'], 'DAI85309', 0.195)
(['DAI62779', 'GRO71621'], 'DAI85309', 0.195)
(['FRO40251', 'FRO92469'], 'ELE17451', 0.194)
(['DAI75645', 'ELE17451'], 'DAI55148', 0.194)
(['DAI62779', 'GRO30386'], 'DAI75645', 0.193)
(['DAI62779', 'GRO30386'], 'SNA80324', 0.192)
(['DAI62779', 'SNA45677'], 'GRO94758', 0.192)
(['DAI62779', 'SNA45677'], 'SNA96271', 0.19)
(['DAI62779', 'ELE92920'], 'ELE32164', 0.188)
(['ELE17451', 'SNA80324'], 'DAI55148', 0.188)
(['DAI62779', 'DAI75645'], 'DAI55148', 0.185)
(['DAI62779', 'SNA45677'], 'GRO73461', 0.185)
(['DAI62779', 'SNA55762'], 'GRO73461', 0.184)
(['GRO21487', 'GRO73461'], 'DAI75645', 0.181)
(['FRO40251', 'GRO73461'], 'ELE17451', 0.18)
(['DAI62779', 'GRO59710'], 'GRO30386', 0.18)
(['FRO40251', 'GRO85051'], 'ELE17451', 0.179)
(['ELE17451', 'GRO73461'], 'GRO30386', 0.178)
(['DAI62779', 'FRO40251'], 'DAI55148', 0.177)
(['ELE17451', 'FRO40251'], 'DAI88079', 0.176)
(['DAI62779', 'DAI83733'], 'ELE92920', 0.176)
(['DAI62779', 'DAI75645'], 'GRO85051', 0.175)
(['DAI62779', 'ELE17451'], 'ELE32164', 0.174)
(['DAI62779', 'GRO73461'], 'SNA80324', 0.174)
(['DAI62779', 'ELE92920'], 'FRO40251', 0.173)
(['ELE17451', 'FRO40251'], 'DAI55148', 0.172)
(['DAI62779', 'GRO71621'], 'FRO40251', 0.171)
(['DAI75645', 'SNA80324'], 'GRO85051', 0.17)
(['DAI75645', 'GRO73461'], 'ELE17451', 0.17)
(['DAI62779', 'ELE32164'], 'DAI85309', 0.169)
(['DAI85309', 'ELE99737'], 'FRO19221', 0.168)
(['DAI62779', 'ELE26917'], 'FRO40251', 0.168)
(['FRO40251', 'GRO73461'], 'GRO85051', 0.167)
(['DAI62779', 'SNA80324'], 'ELE20847', 0.166)
(['DAI62779', 'GRO30386'], 'ELE32164', 0.166)
(['FRO40251', 'SNA80324'], 'GRO73461', 0.164)
(['FRO40251', 'SNA80324'], 'ELE20847', 0.164)
(['DAI62779', 'DAI85309'], 'SNA18336', 0.164)
(['DAI62779', 'GRO73461'], 'GRO30386', 0.163)
(['FRO40251', 'GRO73461'], 'DAI88079', 0.163)
(['DAI62779', 'ELE92920'], 'DAI23334', 0.163)
(['DAI62779', 'ELE92920'], 'GRO15017', 0.163)
(['DAI62779', 'GRO30386'], 'FRO40251', 0.161)
(['DAI75645', 'GRO73461'], 'GRO21487', 0.16)
(['DAI85309', 'ELE99737'], 'SNA45677', 0.159)
(['DAI62779', 'GRO73461'], 'DAI85309', 0.157)
(['DAI62779', 'ELE32164'], 'GRO73461', 0.157)
(['DAI43223', 'ELE32164'], 'GRO73461', 0.156)
(['DAI75645', 'GRO73461'], 'FRO47962', 0.156)
(['DAI62779', 'DAI75645'], 'GRO30386', 0.155)
(['DAI85309', 'ELE99737'], 'GRO94758', 0.155)
(['DAI62779', 'ELE26917'], 'DAI75645', 0.155)
(['DAI62779', 'ELE17451'], 'GRO73461', 0.154)
(['DAI62779', 'DAI85309'], 'ELE32164', 0.154)
(['DAI62779', 'ELE17451'], 'SNA18336', 0.153)
(['DAI62779', 'ELE92920'], 'GRO81087', 0.153)
(['DAI62779', 'GRO73461'], 'GRO21487', 0.152)
(['DAI62779', 'DAI85309'], 'DAI83733', 0.15)
(['ELE32164', 'GRO59710'], 'GRO73461', 0.15)
(['DAI62779', 'ELE92920'], 'DAI75645', 0.148)
(['DAI62779', 'SNA80324'], 'GRO30386', 0.147)
(['DAI62779', 'DAI75645'], 'ELE92920', 0.147)
(['FRO40251', 'FRO92469'], 'ELE20847', 0.146)
(['DAI75645', 'SNA80324'], 'ELE20847', 0.145)
(['DAI62779', 'ELE17451'], 'DAI43223', 0.143)
(['DAI62779', 'FRO40251'], 'ELE92920', 0.142)
(['DAI62779', 'ELE32164'], 'GRO30386', 0.142)
(['DAI62779', 'GRO30386'], 'GRO59710', 0.142)
(['DAI75645', 'GRO73461'], 'GRO38814', 0.142)
(['DAI75645', 'GRO73461'], 'GRO46854', 0.142)
(['DAI62779', 'FRO40251'], 'ELE20847', 0.138)
(['DAI62779', 'DAI85309'], 'FRO40251', 0.138)
(['DAI62779', 'ELE17451'], 'GRO30386', 0.137)
(['DAI62779', 'GRO73461'], 'GRO38814', 0.135)
(['DAI62779', 'ELE17451'], 'GRO59710', 0.134)
(['DAI62779', 'GRO73461'], 'GRO71621', 0.134)
(['DAI62779', 'ELE92920'], 'GRO59710', 0.132)
(['DAI62779', 'DAI75645'], 'ELE20847', 0.13)
(['DAI62779', 'DAI85309'], 'SNA45677', 0.129)
(['DAI62779', 'ELE92920'], 'DAI42493', 0.128)
(['DAI62779', 'ELE17451'], 'SNA59903', 0.127)
(['DAI62779', 'DAI85309'], 'GRO71621', 0.126)
(['DAI62779', 'DAI85309'], 'SNA55762', 0.126)
(['FRO40251', 'GRO73461'], 'GRO69543', 0.126)
(['FRO40251', 'FRO92469'], 'DAI55148', 0.126)
(['DAI62779', 'GRO73461'], 'FRO19221', 0.125)
(['DAI62779', 'SNA80324'], 'FRO92469', 0.125)
(['ELE32164', 'GRO59710'], 'DAI31081', 0.123)
(['DAI75645', 'FRO40251'], 'ELE20847', 0.122)
(['FRO40251', 'GRO85051'], 'GRO73461', 0.121)
(['FRO40251', 'GRO85051'], 'ELE26917', 0.12)
(['DAI62779', 'DAI85309'], 'GRO46854', 0.12)
(['FRO40251', 'GRO73461'], 'GRO46854', 0.12)
(['FRO40251', 'GRO73461'], 'GRO38814', 0.12)
(['DAI62779', 'ELE92920'], 'ELE74009', 0.12)
(['DAI62779', 'GRO73461'], 'GRO46854', 0.119)
(['DAI62779', 'FRO40251'], 'DAI85309', 0.119)
(['DAI75645', 'FRO40251'], 'DAI88079', 0.118)
(['DAI62779', 'SNA80324'], 'GRO94758', 0.117)
(['DAI62779', 'DAI75645'], 'DAI85309', 0.117)
(['FRO40251', 'GRO73461'], 'GRO56726', 0.117)
(['DAI62779', 'ELE92920'], 'DAI83733', 0.117)
(['DAI75645', 'SNA80324'], 'GRO30386', 0.116)
(['FRO40251', 'GRO85051'], 'ELE20847', 0.115)
(['DAI62779', 'GRO73461'], 'ELE32164', 0.115)
(['DAI75645', 'SNA80324'], 'ELE26917', 0.115)
(['ELE32164', 'GRO59710'], 'FRO53271', 0.115)
(['DAI62779', 'DAI75645'], 'ELE26917', 0.115)
(['DAI62779', 'ELE17451'], 'GRO94758', 0.113)
(['DAI62779', 'ELE17451'], 'GRO85051', 0.112)
(['DAI62779', 'DAI85309'], 'DAI75645', 0.112)
(['DAI75645', 'FRO40251'], 'ELE74009', 0.111)
(['FRO40251', 'GRO85051'], 'DAI55911', 0.11)
(['DAI62779', 'FRO40251'], 'DAI88079', 0.109)
(['DAI62779', 'FRO40251'], 'GRO30386', 0.107)
(['DAI75645', 'SNA80324'], 'GRO94758', 0.106)
(['DAI75645', 'SNA80324'], 'FRO92469', 0.105)
(['DAI75645', 'FRO40251'], 'SNA55762', 0.104)
(['DAI75645', 'SNA80324'], 'SNA55762', 0.104)
(['DAI75645', 'SNA80324'], 'DAI55148', 0.104)
(['DAI75645', 'FRO40251'], 'ELE26917', 0.102)
(['DAI62779', 'FRO40251'], 'ELE26917', 0.102)
(['DAI62779', 'ELE17451'], 'ELE26917', 0.101)
(['DAI62779', 'ELE17451'], 'GRO81087', 0.101)
(['FRO40251', 'SNA80324'], 'GRO71621', 0.101)
(['DAI62779', 'ELE17451'], 'GRO71621', 0.1)
(['DAI62779', 'GRO73461'], 'SNA96271', 0.1)
(['DAI62779', 'ELE17451'], 'SNA45677', 0.099)
(['DAI62779', 'ELE17451'], 'SNA55762', 0.099)
(['FRO40251', 'GRO85051'], 'GRO21487', 0.099)
(['FRO40251', 'SNA80324'], 'DAI88079', 0.098)
(['DAI75645', 'FRO40251'], 'FRO53271', 0.098)
(['DAI62779', 'GRO73461'], 'SNA45677', 0.098)
(['DAI75645', 'SNA80324'], 'SNA45677', 0.098)
(['DAI75645', 'FRO40251'], 'DAI31081', 0.097)
(['DAI75645', 'FRO40251'], 'SNA45677', 0.096)
(['DAI75645', 'FRO40251'], 'DAI55148', 0.096)
(['DAI62779', 'GRO73461'], 'SNA55762', 0.096)
(['DAI75645', 'SNA80324'], 'GRO81087', 0.096)
(['FRO40251', 'GRO85051'], 'GRO38814', 0.095)
(['DAI62779', 'FRO40251'], 'GRO71621', 0.095)
(['DAI62779', 'FRO40251'], 'SNA18336', 0.095)
(['DAI62779', 'ELE17451'], 'DAI55148', 0.094)
(['FRO40251', 'SNA80324'], 'ELE26917', 0.094)
(['DAI75645', 'FRO40251'], 'GRO94758', 0.094)
(['DAI75645', 'SNA80324'], 'ELE74009', 0.094)
(['DAI75645', 'FRO40251'], 'GRO38814', 0.093)
(['DAI62779', 'ELE17451'], 'DAI83733', 0.092)
(['FRO40251', 'SNA80324'], 'GRO94758', 0.091)
(['DAI75645', 'SNA80324'], 'GRO38814', 0.09)
(['FRO40251', 'SNA80324'], 'SNA45677', 0.089)
(['DAI75645', 'FRO40251'], 'GRO71621', 0.089)
(['DAI75645', 'FRO40251'], 'GRO81087', 0.089)
(['DAI62779', 'GRO73461'], 'DAI22896', 0.089)
(['FRO40251', 'GRO85051'], 'SNA45677', 0.088)
(['FRO40251', 'SNA80324'], 'DAI55148', 0.087)
(['DAI75645', 'FRO40251'], 'GRO30386', 0.087)
(['FRO40251', 'GRO85051'], 'FRO53271', 0.087)
(['DAI75645', 'FRO40251'], 'GRO21487', 0.085)
(['FRO40251', 'SNA80324'], 'GRO21487', 0.084)
(['FRO40251', 'GRO85051'], 'DAI31081', 0.084)
(['DAI62779', 'ELE17451'], 'FRO80039', 0.082)
(['DAI75645', 'FRO40251'], 'DAI85309', 0.082)
(['FRO40251', 'SNA80324'], 'FRO53271', 0.081)
(['DAI62779', 'ELE17451'], 'SNA99873', 0.079)
(['FRO40251', 'SNA80324'], 'SNA96271', 0.079)
(['FRO40251', 'SNA80324'], 'GRO81087', 0.077)
(['DAI62779', 'ELE17451'], 'FRO78087', 0.076)
(['FRO40251', 'SNA80324'], 'GRO38814', 0.075)
(['DAI62779', 'ELE17451'], 'SNA38068', 0.074)
(['FRO40251', 'SNA80324'], 'FRO80039', 0.074)
(['FRO40251', 'SNA80324'], 'SNA55762', 0.074)
(['FRO40251', 'SNA80324'], 'DAI31081', 0.073)
(['FRO40251', 'SNA80324'], 'GRO30386', 0.073)
(['DAI62779', 'ELE17451'], 'DAI42493', 0.07)
(['DAI62779', 'ELE17451'], 'ELE74009', 0.07)
(['DAI62779', 'ELE17451'], 'GRO15017', 0.07)
(['DAI62779', 'ELE17451'], 'SNA96271', 0.07)
(['DAI62779', 'ELE17451'], 'DAI91290', 0.068)
(['DAI62779', 'ELE17451'], 'GRO46854', 0.068)
(['DAI62779', 'ELE17451'], 'SNA72163', 0.067)
(['DAI62779', 'ELE17451'], 'ELE56788', 0.067)
(['DAI62779', 'ELE17451'], 'FRO31317', 0.067)
(['DAI62779', 'ELE17451'], 'SNA90094', 0.065)
(['DAI62779', 'ELE17451'], 'DAI31081', 0.065)
